asv_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	Species_addSpecies
ASV05583	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV06419	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV06009	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV10304	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV00991	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV06858	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV01439	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	LD29	NA	NA
ASV06268	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV07166	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV05773	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV14251	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV00518	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV10333	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV13825	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV07480	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV02283	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV11134	Bacteria	Verrucomicrobiota	Verrucomicrobiia	NA	NA	NA	NA	NA
ASV07221	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	NA	NA	NA
ASV07654	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	NA	NA	NA
ASV11181	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	NA
ASV05778	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV10532	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV10337	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV06577	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	NA
ASV10513	Bacteria	Latescibacterota	NA	NA	NA	NA	NA	NA
ASV03936	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	NA	NA	NA
ASV08017	Bacteria	Latescibacterota	NA	NA	NA	NA	NA	NA
ASV06006	Bacteria	Latescibacterota	NA	NA	NA	NA	NA	NA
ASV11275	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV06034	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV05327	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV11668	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV13267	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV10734	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV13141	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV09539	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV06216	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	NA
ASV08538	NA	NA	NA	NA	NA	NA	NA	NA
ASV06356	NA	NA	NA	NA	NA	NA	NA	NA
ASV05205	NA	NA	NA	NA	NA	NA	NA	NA
ASV06355	NA	NA	NA	NA	NA	NA	NA	NA
ASV12576	NA	NA	NA	NA	NA	NA	NA	NA
ASV08616	Archaea	Thermoplasmatota	Thermoplasmata	Marine Group II	NA	NA	NA	NA
ASV06148	NA	NA	NA	NA	NA	NA	NA	NA
ASV08554	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA	NA
ASV12173	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV09300	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV10008	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV09461	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV06481	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV06246	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV13005	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV13062	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV07851	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	NA
ASV06232	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV11736	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	NA	NA	NA	NA
ASV01187	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA	NA
ASV00680	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA	NA
ASV01233	Bacteria	Pseudomonadota	Gammaproteobacteria	Beggiatoales	Leucotrichaceae	NA	NA	NA
ASV06247	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	NA	NA	NA	NA
ASV14203	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	NA	NA
ASV14171	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	NA	NA
ASV03699	Bacteria	Myxococcota	Polyangiia	Polyangiales	BIrii41	NA	NA	NA
ASV00574	Bacteria	Myxococcota	Polyangiia	Polyangiales	BIrii41	NA	NA	NA
ASV01674	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	NA	NA
ASV04251	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	NA	NA
ASV05017	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	NA
ASV04979	Bacteria	Bacillota	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	NA	NA	NA
ASV05995	Bacteria	Chloroflexota	Gitt-GS-136	NA	NA	NA	NA	NA
ASV07271	Bacteria	Chloroflexota	Gitt-GS-136	NA	NA	NA	NA	NA
ASV01446	Bacteria	Chloroflexota	Gitt-GS-136	NA	NA	NA	NA	NA
ASV10720	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV12093	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV06406	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV05979	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV01489	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV01859	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV06567	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV13426	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV08151	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV06264	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV04274	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV02984	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV13606	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV07777	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV04238	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV04525	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV04401	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV05475	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV04094	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV03879	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV12943	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV07931	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV04249	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV09659	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV06766	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	NA	NA	NA	NA
ASV02940	Bacteria	Chloroflexota	KD4-96	NA	NA	NA	NA	NA
ASV08381	Bacteria	Acidobacteriota	Blastocatellia	NA	NA	NA	NA	NA
ASV06879	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA	NA
ASV01803	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA	NA
ASV08803	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	NA	NA
ASV04989	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA	NA
ASV02372	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA	NA
ASV04843	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA	NA
ASV04267	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	Arenimicrobium	NA	NA
ASV04643	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	NA	NA
ASV05151	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	NA	NA
ASV10222	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter	NA	NA
ASV14168	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter	NA	NA
ASV05780	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter	NA	NA
ASV03576	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	NA	NA
ASV02135	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	NA	NA	NA
ASV13892	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	NA	NA
ASV12528	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	Incertae Sedis	GW2011_GWC1_47_15	NA	NA
ASV06150	NA	NA	NA	NA	NA	NA	NA	NA
ASV04361	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV04607	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV12638	NA	NA	NA	NA	NA	NA	NA	NA
ASV05369	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	NA	NA
ASV01487	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	NA	NA
ASV13085	NA	NA	NA	NA	NA	NA	NA	NA
ASV09276	NA	NA	NA	NA	NA	NA	NA	NA
ASV13583	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV12991	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV02113	NA	NA	NA	NA	NA	NA	NA	NA
ASV10287	NA	NA	NA	NA	NA	NA	NA	NA
ASV08547	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13898	NA	NA	NA	NA	NA	NA	NA	NA
ASV06826	NA	NA	NA	NA	NA	NA	NA	NA
ASV13492	NA	NA	NA	NA	NA	NA	NA	NA
ASV14383	NA	NA	NA	NA	NA	NA	NA	NA
ASV06687	NA	NA	NA	NA	NA	NA	NA	NA
ASV14527	NA	NA	NA	NA	NA	NA	NA	NA
ASV09503	NA	NA	NA	NA	NA	NA	NA	NA
ASV03200	NA	NA	NA	NA	NA	NA	NA	NA
ASV05320	NA	NA	NA	NA	NA	NA	NA	NA
ASV07466	NA	NA	NA	NA	NA	NA	NA	NA
ASV12592	NA	NA	NA	NA	NA	NA	NA	NA
ASV01665	NA	NA	NA	NA	NA	NA	NA	NA
ASV13505	NA	NA	NA	NA	NA	NA	NA	NA
ASV11190	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV14190	NA	NA	NA	NA	NA	NA	NA	NA
ASV07204	NA	NA	NA	NA	NA	NA	NA	NA
ASV14278	NA	NA	NA	NA	NA	NA	NA	NA
ASV12458	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV02167	Bacteria	Chloroflexota	Ktedonobacteria	C0119	NA	NA	NA	NA
ASV05969	Bacteria	Chloroflexota	Ktedonobacteria	C0119	NA	NA	NA	NA
ASV14013	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA	NA
ASV02626	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV14491	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA	NA
ASV01963	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	NA
ASV01541	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA	NA
ASV12527	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV12163	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07903	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV14507	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV09311	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA	NA
ASV10686	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA	NA
ASV07953	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08495	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV05701	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11832	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	NA	NA
ASV11053	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV04013	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV02901	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV08510	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	NA	NA	NA
ASV09520	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	NA	NA	NA
ASV10009	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV11852	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV05674	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	NA
ASV10398	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	NA	NA
ASV10033	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV07326	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	NA	NA
ASV12460	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV08315	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV08760	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV02343	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV07793	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07994	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV06600	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV11979	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03916	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Intestinibacter	NA	NA
ASV05953	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV04446	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	NA	NA
ASV04910	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV10171	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11110	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV08317	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12741	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	NA	NA
ASV10719	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV08438	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV08013	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05643	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV06117	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09730	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	NA	NA
ASV13861	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11086	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocaldum	NA	NA
ASV03045	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	NA	NA	NA
ASV03225	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	NA	NA
ASV04145	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA	NA
ASV06135	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA	NA
ASV04219	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	NA	NA	NA	NA
ASV14315	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	NA	NA	NA	NA
ASV10752	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA	NA
ASV07068	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA	NA
ASV04433	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA	NA
ASV04789	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA	NA
ASV13144	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA	NA
ASV13200	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA	NA
ASV04750	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA	NA
ASV05776	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA	NA	NA
ASV02086	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA	NA
ASV06902	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA	NA
ASV04983	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA	NA
ASV02889	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA	NA
ASV13596	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	NA
ASV03968	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	NA
ASV12813	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	NA	NA	NA
ASV10407	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10429	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV04371	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	NA	NA	NA
ASV03487	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	NA
ASV07111	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	NA
ASV08346	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA	NA
ASV04606	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	NA	dokdonensis/goseongensis/stanieri
ASV08802	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	NA	marinaquae
ASV00435	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Kordia	NA	NA
ASV00673	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Kordia	NA	ulvae
ASV11656	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV01360	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV01896	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV10708	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV07239	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gramella	NA	NA
ASV02942	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	NA
ASV13852	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV00923	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV07524	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	jejuensis/wandonensis
ASV10042	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	NA
ASV02227	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV01583	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	NA
ASV11737	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	NA
ASV13989	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	NA
ASV08545	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	NA
ASV12249	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	NA	mariniflava
ASV01042	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia	genika	donghaensis/genika
ASV09920	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia	NA	donghaensis
ASV04311	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Kordia	NA	NA
ASV11148	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	NA	litoralis
ASV03032	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Spongiibacterium	NA	NA
ASV04494	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA	NA
ASV13235	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA	NA
ASV12340	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	NA
ASV06320	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA	NA
ASV06172	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	NA	NA
ASV10751	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Megaira	NA	NA
ASV04496	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	NA
ASV01610	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	NA
ASV07245	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA	NA
ASV01523	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Patiriisocius	NA	NA
ASV00774	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	chungangensis	chungangensis
ASV05071	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA	NA
ASV04410	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	NA	NA
ASV00311	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	NA	NA
ASV03335	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	NA	gaetbulicola
ASV00971	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	NA	NA
ASV02001	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA	NA
ASV13186	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aequorivita	NA	NA
ASV08335	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA
