sample_id	sample_type	include_biological_analysis	diet_code	timepoint_day	group	pairs_processed	r1_with_adapter_pct	r2_with_adapter_pct	pairs_too_short_pct	pairs_discarded_untrimmed_pct	pairs_written	pairs_written_pct	r1_trimmed	r2_trimmed	sample_log	reads.in	reads.out	filtered_input	filtered_output	denoised_forward	denoised_reverse	merged	nonchim	filter_retention_pct	merge_retention_pct	nonchim_retention_pct	chimera_loss_pct	cutadapt_retention_pct	raw_to_nonchim_pct
Z3	Feed	no	Z	NA	Z.Feed	76678	99.6	99.8	0	0	76678	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.cutadapt.log	76678	70025	76678	70025	69258	69231	65856	52571	91.3234565325126	85.8864341792952	68.5607345001174	17.3256996791779	100	68.5607345001174
Z3.1t30	Intestine	yes	Z	30	Z.t30	73011	99.7	97.1	0	0	73011	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.1t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.1t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.1t30.cutadapt.log	73011	67148	73011	67148	67055	66956	66865	65664	91.9697031954089	91.5820903699443	89.9371327608169	1.64495760912739	100	89.9371327608169
Z3.1t7	Intestine	yes	Z	7	Z.t7	71460	99.7	99.1	0	0	71460	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.1t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.1t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.1t7.cutadapt.log	71460	59746	71460	59746	58642	58554	54473	44782	83.6076126504338	76.2286593898685	62.667226420375	13.5614329694934	100	62.667226420375
Z3.1t90	Intestine	yes	Z	90	Z.t90	72859	99.8	99.4	0	0	72859	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.1t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.1t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.1t90.cutadapt.log	72859	67596	72859	67596	67440	67451	66664	54049	92.7764586392896	91.4972755596426	74.1830110212877	17.3142645383549	100	74.1830110212877
Z3.2t30	Intestine	yes	Z	30	Z.t30	65062	99.6	99.5	0	0	65062	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.2t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.2t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.2t30.cutadapt.log	65062	58620	65062	58620	58568	58596	58548	58321	90.0986751098952	89.9880114352464	89.6391134610064	0.348897974239956	100	89.6391134610064
Z3.2t7	Intestine	yes	Z	7	Z.t7	64233	99.6	99.5	0	0	64233	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.2t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.2t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.2t7.cutadapt.log	64233	57928	64233	57928	57889	57880	57850	57604	90.1841732442825	90.0627403359644	89.6797596251148	0.382980710849563	100	89.6797596251148
Z3.2t90	Intestine	yes	Z	90	Z.t90	62131	99.6	99.2	0	0	62131	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.2t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.2t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.2t90.cutadapt.log	62131	56139	62131	56139	56130	56131	56126	56118	90.3558610033639	90.3349374708278	90.3220614508056	0.0128760200222111	100	90.3220614508056
Z3.3t30	Intestine	yes	Z	30	Z.t30	64072	99.7	97.4	0	0	64072	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.3t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.3t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.3t30.cutadapt.log	64072	59392	64072	59392	59321	59154	58961	58570	92.6957173180172	92.0230365838432	91.4127856161818	0.610250967661381	100	91.4127856161818
Z3.3t7	Intestine	yes	Z	7	Z.t7	65152	99.8	99.3	0	0	65152	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.3t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.3t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.3t7.cutadapt.log	65152	59630	65152	59630	59556	59568	59503	58791	91.5244351669941	91.3295063850688	90.2366773084479	1.09282907662083	100	90.2366773084479
Z3.3t90	Intestine	yes	Z	90	Z.t90	72191	99.6	99.5	0	0	72191	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.3t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.3t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.3t90.cutadapt.log	72191	66254	72191	66254	66213	66186	65984	65920	91.7759831557951	91.4019753154825	91.3133216051862	0.0886537102962973	100	91.3133216051862
Z3.4t30	Intestine	yes	Z	30	Z.t30	67564	99.6	97.3	0	0	67564	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.4t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.4t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.4t30.cutadapt.log	67564	61778	67564	61778	61658	61636	61496	60530	91.4362678349417	91.0188857971701	89.5891303060802	1.42975549108993	100	89.5891303060802
Z3.4t7	Intestine	yes	Z	7	Z.t7	62127	100	79.5	0	0	62127	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.4t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.4t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.4t7.cutadapt.log	62127	58271	62127	58271	58137	58101	57556	55727	93.7933587651102	92.6424903826034	89.6985207719671	2.94396961063628	100	89.6985207719671
Z3.4t90	Intestine	yes	Z	90	Z.t90	66550	99.6	99.4	0	0	66550	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.4t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.4t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.4t90.cutadapt.log	66550	59759	66550	59759	59684	59685	59614	59583	89.7956423741548	89.5777610818933	89.5311795642374	0.0465815176558978	100	89.5311795642374
Z3.5t30	Intestine	yes	Z	30	Z.t30	63913	99.6	71.3	0	0	63913	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.5t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.5t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.5t30.cutadapt.log	63913	59089	63913	59089	58836	58791	57854	51348	92.4522397634284	90.5199255237589	80.3404628166414	10.1794627071175	100	80.3404628166414
Z3.5t7	Intestine	yes	Z	7	Z.t7	66440	99.7	99.7	0	0	66440	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.5t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.5t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.5t7.cutadapt.log	66440	59808	66440	59808	59791	59800	59634	48849	90.0180614087899	89.7561709813366	73.5234798314269	16.2326911499097	100	73.5234798314269
Z3.5t90	Intestine	yes	Z	90	Z.t90	69459	99.7	99.5	0	0	69459	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.5t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z3.5t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z3.5t90.cutadapt.log	69459	63675	69459	63675	63659	63658	63657	63657	91.6727853841835	91.646870815877	91.646870815877	0	100	91.646870815877
