"assemblage","sequencing_depth","Method","expected_asvs","timepoint","diet_code","samples","total_reads","observed_asvs_pooled"
"D07__BL15",328000,"Rarefaction",137.814040977202,"D07","BL15",15,746251,138
"D07__BL15",329000,"Rarefaction",137.815550159294,"D07","BL15",15,746251,138
"D07__BL15",330000,"Rarefaction",137.817047550461,"D07","BL15",15,746251,138
"D07__BL15",331000,"Rarefaction",137.81853328711,"D07","BL15",15,746251,138
"D07__BL15",332000,"Rarefaction",137.820007503247,"D07","BL15",15,746251,138
"D07__BL15",333000,"Rarefaction",137.821470330601,"D07","BL15",15,746251,138
"D07__BL15",334000,"Rarefaction",137.822921898593,"D07","BL15",15,746251,138
"D07__BL15",335000,"Rarefaction",137.824362334488,"D07","BL15",15,746251,138
"D07__BL15",336000,"Rarefaction",137.825791763287,"D07","BL15",15,746251,138
"D07__BL15",337000,"Rarefaction",137.827210307823,"D07","BL15",15,746251,138
"D07__BL15",338000,"Rarefaction",137.828618088874,"D07","BL15",15,746251,138
"D07__BL15",339000,"Rarefaction",137.830015225109,"D07","BL15",15,746251,138
"D07__BL15",340000,"Rarefaction",137.83140183315,"D07","BL15",15,746251,138
"D07__BL15",341000,"Rarefaction",137.832778027648,"D07","BL15",15,746251,138
"D07__BL15",342000,"Rarefaction",137.834143921276,"D07","BL15",15,746251,138
"D07__BL15",343000,"Rarefaction",137.83549962473,"D07","BL15",15,746251,138
"D07__BL15",344000,"Rarefaction",137.836845246888,"D07","BL15",15,746251,138
"D07__BL15",345000,"Rarefaction",137.838180894669,"D07","BL15",15,746251,138
"D07__BL15",346000,"Rarefaction",137.839506673243,"D07","BL15",15,746251,138
"D07__BL15",347000,"Rarefaction",137.840822685975,"D07","BL15",15,746251,138
"D07__BL15",348000,"Rarefaction",137.842129034404,"D07","BL15",15,746251,138
"D07__BL15",349000,"Rarefaction",137.843425818396,"D07","BL15",15,746251,138
"D07__BL15",350000,"Rarefaction",137.84471313608,"D07","BL15",15,746251,138
"D07__BL15",351000,"Rarefaction",137.845991083981,"D07","BL15",15,746251,138
"D07__BL15",352000,"Rarefaction",137.847259756883,"D07","BL15",15,746251,138
"D07__BL15",353000,"Rarefaction",137.848519248023,"D07","BL15",15,746251,138
"D07__BL15",354000,"Rarefaction",137.849769649071,"D07","BL15",15,746251,138
"D07__BL15",355000,"Rarefaction",137.851011050125,"D07","BL15",15,746251,138
"D07__BL15",356000,"Rarefaction",137.852243539744,"D07","BL15",15,746251,138
"D07__BL15",357000,"Rarefaction",137.853467204989,"D07","BL15",15,746251,138
"D07__BL15",358000,"Rarefaction",137.85468213147,"D07","BL15",15,746251,138
"D07__BL15",359000,"Rarefaction",137.855888403391,"D07","BL15",15,746251,138
"D07__BL15",360000,"Rarefaction",137.857086103461,"D07","BL15",15,746251,138
"D07__BL15",361000,"Rarefaction",137.858275313088,"D07","BL15",15,746251,138
"D07__BL15",362000,"Rarefaction",137.859456112225,"D07","BL15",15,746251,138
"D07__BL15",363000,"Rarefaction",137.860628579579,"D07","BL15",15,746251,138
"D07__BL15",364000,"Rarefaction",137.861792792476,"D07","BL15",15,746251,138
"D07__BL15",365000,"Rarefaction",137.862948826983,"D07","BL15",15,746251,138
"D07__BL15",366000,"Rarefaction",137.864096757909,"D07","BL15",15,746251,138
"D07__BL15",367000,"Rarefaction",137.865236658803,"D07","BL15",15,746251,138
"D07__BL15",368000,"Rarefaction",137.866368601989,"D07","BL15",15,746251,138
"D07__BL15",369000,"Rarefaction",137.86749265863,"D07","BL15",15,746251,138
"D07__BL15",370000,"Rarefaction",137.868608898685,"D07","BL15",15,746251,138
"D07__BL15",371000,"Rarefaction",137.869717390978,"D07","BL15",15,746251,138
"D07__BL15",372000,"Rarefaction",137.870818203204,"D07","BL15",15,746251,138
"D07__BL15",373000,"Rarefaction",137.871911401918,"D07","BL15",15,746251,138
"D07__BL15",374000,"Rarefaction",137.872997052661,"D07","BL15",15,746251,138
"D07__BL15",375000,"Rarefaction",137.874075219807,"D07","BL15",15,746251,138
"D07__BL15",376000,"Rarefaction",137.875145966762,"D07","BL15",15,746251,138
"D07__BL15",377000,"Rarefaction",137.876209355887,"D07","BL15",15,746251,138
"D07__BL15",378000,"Rarefaction",137.877265448505,"D07","BL15",15,746251,138
"D07__BL15",379000,"Rarefaction",137.878314304995,"D07","BL15",15,746251,138
"D07__BL15",380000,"Rarefaction",137.879355984732,"D07","BL15",15,746251,138
"D07__BL15",381000,"Rarefaction",137.880390546155,"D07","BL15",15,746251,138
"D07__BL15",382000,"Rarefaction",137.88141804674,"D07","BL15",15,746251,138
"D07__BL15",383000,"Rarefaction",137.882438543114,"D07","BL15",15,746251,138
"D07__BL15",384000,"Rarefaction",137.883452090954,"D07","BL15",15,746251,138
"D07__BL15",385000,"Rarefaction",137.884458745066,"D07","BL15",15,746251,138
"D07__BL15",386000,"Rarefaction",137.885458559392,"D07","BL15",15,746251,138
"D07__BL15",387000,"Rarefaction",137.886451587019,"D07","BL15",15,746251,138
"D07__BL15",388000,"Rarefaction",137.887437880242,"D07","BL15",15,746251,138
"D07__BL15",389000,"Rarefaction",137.88841749049,"D07","BL15",15,746251,138
"D07__BL15",390000,"Rarefaction",137.889390468429,"D07","BL15",15,746251,138
"D07__BL15",391000,"Rarefaction",137.890356863939,"D07","BL15",15,746251,138
"D07__BL15",392000,"Rarefaction",137.891316726101,"D07","BL15",15,746251,138
"D07__BL15",393000,"Rarefaction",137.892270103285,"D07","BL15",15,746251,138
"D07__BL15",394000,"Rarefaction",137.893217043071,"D07","BL15",15,746251,138
"D07__BL15",395000,"Rarefaction",137.894157592383,"D07","BL15",15,746251,138
"D07__BL15",396000,"Rarefaction",137.895091797376,"D07","BL15",15,746251,138
"D07__BL15",397000,"Rarefaction",137.896019703532,"D07","BL15",15,746251,138
"D07__BL15",398000,"Rarefaction",137.896941355672,"D07","BL15",15,746251,138
"D07__BL15",399000,"Rarefaction",137.897856797894,"D07","BL15",15,746251,138
"D07__BL15",4e+05,"Rarefaction",137.898766073686,"D07","BL15",15,746251,138
"D07__BL15",401000,"Rarefaction",137.899669225887,"D07","BL15",15,746251,138
"D07__BL15",402000,"Rarefaction",137.900566296695,"D07","BL15",15,746251,138
"D07__BL15",403000,"Rarefaction",137.901457327691,"D07","BL15",15,746251,138
"D07__BL15",404000,"Rarefaction",137.902342359865,"D07","BL15",15,746251,138
"D07__BL15",405000,"Rarefaction",137.903221433595,"D07","BL15",15,746251,138
"D07__BL15",406000,"Rarefaction",137.904094588677,"D07","BL15",15,746251,138
"D07__BL15",407000,"Rarefaction",137.904961864367,"D07","BL15",15,746251,138
"D07__BL15",408000,"Rarefaction",137.905823299326,"D07","BL15",15,746251,138
"D07__BL15",409000,"Rarefaction",137.906678931706,"D07","BL15",15,746251,138
"D07__BL15",410000,"Rarefaction",137.907528799097,"D07","BL15",15,746251,138
"D07__BL15",411000,"Rarefaction",137.90837293854,"D07","BL15",15,746251,138
"D07__BL15",412000,"Rarefaction",137.909211386632,"D07","BL15",15,746251,138
"D07__BL15",413000,"Rarefaction",137.910044179399,"D07","BL15",15,746251,138
"D07__BL15",414000,"Rarefaction",137.910871352422,"D07","BL15",15,746251,138
"D07__BL15",415000,"Rarefaction",137.911692940752,"D07","BL15",15,746251,138
"D07__BL15",416000,"Rarefaction",137.91250897901,"D07","BL15",15,746251,138
"D07__BL15",417000,"Rarefaction",137.913319501319,"D07","BL15",15,746251,138
"D07__BL15",418000,"Rarefaction",137.914124541378,"D07","BL15",15,746251,138
"D07__BL15",419000,"Rarefaction",137.914924132419,"D07","BL15",15,746251,138
"D07__BL15",420000,"Rarefaction",137.915718307236,"D07","BL15",15,746251,138
"D07__BL15",421000,"Rarefaction",137.916507098221,"D07","BL15",15,746251,138
"D07__BL15",422000,"Rarefaction",137.91729053731,"D07","BL15",15,746251,138
"D07__BL15",423000,"Rarefaction",137.918068656073,"D07","BL15",15,746251,138
"D07__BL15",424000,"Rarefaction",137.918841485654,"D07","BL15",15,746251,138
"D07__BL15",425000,"Rarefaction",137.919609056793,"D07","BL15",15,746251,138
"D07__BL15",426000,"Rarefaction",137.920371399868,"D07","BL15",15,746251,138
"D07__BL15",427000,"Rarefaction",137.921128544884,"D07","BL15",15,746251,138
"D07__BL15",428000,"Rarefaction",137.921880521461,"D07","BL15",15,746251,138
"D07__BL15",429000,"Rarefaction",137.922627358849,"D07","BL15",15,746251,138
"D07__BL15",430000,"Rarefaction",137.923369085995,"D07","BL15",15,746251,138
"D07__BL15",431000,"Rarefaction",137.924105731438,"D07","BL15",15,746251,138
"D07__BL15",432000,"Rarefaction",137.924837323414,"D07","BL15",15,746251,138
"D07__BL15",433000,"Rarefaction",137.925563889832,"D07","BL15",15,746251,138
"D07__BL15",434000,"Rarefaction",137.92628545826,"D07","BL15",15,746251,138
"D07__BL15",435000,"Rarefaction",137.927002055957,"D07","BL15",15,746251,138
"D07__BL15",436000,"Rarefaction",137.927713709871,"D07","BL15",15,746251,138
"D07__BL15",437000,"Rarefaction",137.928420446637,"D07","BL15",15,746251,138
"D07__BL15",438000,"Rarefaction",137.929122292618,"D07","BL15",15,746251,138
"D07__BL15",439000,"Rarefaction",137.929819273865,"D07","BL15",15,746251,138
"D07__BL15",440000,"Rarefaction",137.93051141615,"D07","BL15",15,746251,138
"D07__BL15",441000,"Rarefaction",137.931198744978,"D07","BL15",15,746251,138
"D07__BL15",442000,"Rarefaction",137.931881285554,"D07","BL15",15,746251,138
"D07__BL15",443000,"Rarefaction",137.93255906284,"D07","BL15",15,746251,138
"D07__BL15",444000,"Rarefaction",137.933232101544,"D07","BL15",15,746251,138
"D07__BL15",445000,"Rarefaction",137.933900426113,"D07","BL15",15,746251,138
"D07__BL15",446000,"Rarefaction",137.934564060712,"D07","BL15",15,746251,138
"D07__BL15",447000,"Rarefaction",137.935223029323,"D07","BL15",15,746251,138
"D07__BL15",448000,"Rarefaction",137.935877355629,"D07","BL15",15,746251,138
"D07__BL15",449000,"Rarefaction",137.936527063137,"D07","BL15",15,746251,138
"D07__BL15",450000,"Rarefaction",137.937172175091,"D07","BL15",15,746251,138
"D07__BL15",451000,"Rarefaction",137.937812714508,"D07","BL15",15,746251,138
"D07__BL15",452000,"Rarefaction",137.938448704218,"D07","BL15",15,746251,138
"D07__BL15",453000,"Rarefaction",137.939080166811,"D07","BL15",15,746251,138
"D07__BL15",454000,"Rarefaction",137.939707124673,"D07","BL15",15,746251,138
"D07__BL15",455000,"Rarefaction",137.940329600008,"D07","BL15",15,746251,138
"D07__BL15",456000,"Rarefaction",137.940947614796,"D07","BL15",15,746251,138
"D07__BL15",457000,"Rarefaction",137.941561190841,"D07","BL15",15,746251,138
"D07__BL15",458000,"Rarefaction",137.942170349734,"D07","BL15",15,746251,138
"D07__BL15",459000,"Rarefaction",137.942775112915,"D07","BL15",15,746251,138
"D07__BL15",460000,"Rarefaction",137.943375501615,"D07","BL15",15,746251,138
"D07__BL15",461000,"Rarefaction",137.943971536895,"D07","BL15",15,746251,138
"D07__BL15",462000,"Rarefaction",137.944563239653,"D07","BL15",15,746251,138
"D07__BL15",463000,"Rarefaction",137.945150630605,"D07","BL15",15,746251,138
"D07__BL15",464000,"Rarefaction",137.945733730318,"D07","BL15",15,746251,138
"D07__BL15",465000,"Rarefaction",137.946312559171,"D07","BL15",15,746251,138
"D07__BL15",466000,"Rarefaction",137.94688713741,"D07","BL15",15,746251,138
"D07__BL15",467000,"Rarefaction",137.947457485131,"D07","BL15",15,746251,138
"D07__BL15",468000,"Rarefaction",137.948023622253,"D07","BL15",15,746251,138
"D07__BL15",469000,"Rarefaction",137.94858556857,"D07","BL15",15,746251,138
"D07__BL15",470000,"Rarefaction",137.949143343733,"D07","BL15",15,746251,138
"D07__BL15",471000,"Rarefaction",137.949696967235,"D07","BL15",15,746251,138
"D07__BL15",472000,"Rarefaction",137.950246458461,"D07","BL15",15,746251,138
"D07__BL15",473000,"Rarefaction",137.950791836633,"D07","BL15",15,746251,138
"D07__BL15",474000,"Rarefaction",137.951333120864,"D07","BL15",15,746251,138
"D07__BL15",475000,"Rarefaction",137.951870330136,"D07","BL15",15,746251,138
"D07__BL15",476000,"Rarefaction",137.952403483294,"D07","BL15",15,746251,138
"D07__BL15",477000,"Rarefaction",137.952932599076,"D07","BL15",15,746251,138
"D07__BL15",478000,"Rarefaction",137.953457696111,"D07","BL15",15,746251,138
"D07__BL15",479000,"Rarefaction",137.953978792883,"D07","BL15",15,746251,138
"D07__BL15",480000,"Rarefaction",137.954495907791,"D07","BL15",15,746251,138
"D07__BL15",481000,"Rarefaction",137.955009059115,"D07","BL15",15,746251,138
"D07__BL15",482000,"Rarefaction",137.955518265029,"D07","BL15",15,746251,138
"D07__BL15",483000,"Rarefaction",137.956023543592,"D07","BL15",15,746251,138
"D07__BL15",484000,"Rarefaction",137.956524912782,"D07","BL15",15,746251,138
"D07__BL15",485000,"Rarefaction",137.957022390472,"D07","BL15",15,746251,138
"D07__BL15",486000,"Rarefaction",137.957515994408,"D07","BL15",15,746251,138
"D07__BL15",487000,"Rarefaction",137.958005742293,"D07","BL15",15,746251,138
"D07__BL15",488000,"Rarefaction",137.9584916517,"D07","BL15",15,746251,138
"D07__BL15",489000,"Rarefaction",137.958973740129,"D07","BL15",15,746251,138
"D07__BL15",490000,"Rarefaction",137.95945202498,"D07","BL15",15,746251,138
"D07__BL15",491000,"Rarefaction",137.959926523589,"D07","BL15",15,746251,138
"D07__BL15",492000,"Rarefaction",137.960397253185,"D07","BL15",15,746251,138
"D07__BL15",493000,"Rarefaction",137.960864230927,"D07","BL15",15,746251,138
"D07__BL15",494000,"Rarefaction",137.961327473906,"D07","BL15",15,746251,138
"D07__BL15",495000,"Rarefaction",137.961786999118,"D07","BL15",15,746251,138
"D07__BL15",496000,"Rarefaction",137.962242823484,"D07","BL15",15,746251,138
"D07__BL15",497000,"Rarefaction",137.962694963875,"D07","BL15",15,746251,138
"D07__BL15",498000,"Rarefaction",137.963143437066,"D07","BL15",15,746251,138
"D07__BL15",499000,"Rarefaction",137.96358825977,"D07","BL15",15,746251,138
"D07__BL15",5e+05,"Rarefaction",137.964029448638,"D07","BL15",15,746251,138
"D07__BL15",501000,"Rarefaction",137.964467020256,"D07","BL15",15,746251,138
"D07__BL15",502000,"Rarefaction",137.964900991138,"D07","BL15",15,746251,138
"D07__BL15",503000,"Rarefaction",137.965331377741,"D07","BL15",15,746251,138
"D07__BL15",504000,"Rarefaction",137.965758196456,"D07","BL15",15,746251,138
"D07__BL15",505000,"Rarefaction",137.966181463627,"D07","BL15",15,746251,138
"D07__BL15",506000,"Rarefaction",137.966601195525,"D07","BL15",15,746251,138
"D07__BL15",507000,"Rarefaction",137.96701740837,"D07","BL15",15,746251,138
"D07__BL15",508000,"Rarefaction",137.967430118345,"D07","BL15",15,746251,138
"D07__BL15",509000,"Rarefaction",137.967839341553,"D07","BL15",15,746251,138
"D07__BL15",510000,"Rarefaction",137.96824509406,"D07","BL15",15,746251,138
"D07__BL15",511000,"Rarefaction",137.96864739188,"D07","BL15",15,746251,138
"D07__BL15",512000,"Rarefaction",137.969046250985,"D07","BL15",15,746251,138
"D07__BL15",513000,"Rarefaction",137.969441687282,"D07","BL15",15,746251,138
"D07__BL15",514000,"Rarefaction",137.969833716645,"D07","BL15",15,746251,138
"D07__BL15",515000,"Rarefaction",137.970222354903,"D07","BL15",15,746251,138
"D07__BL15",516000,"Rarefaction",137.970607617837,"D07","BL15",15,746251,138
"D07__BL15",517000,"Rarefaction",137.970989521187,"D07","BL15",15,746251,138
"D07__BL15",518000,"Rarefaction",137.971368080653,"D07","BL15",15,746251,138
"D07__BL15",519000,"Rarefaction",137.97174331189,"D07","BL15",15,746251,138
"D07__BL15",520000,"Rarefaction",137.972115230523,"D07","BL15",15,746251,138
"D07__BL15",521000,"Rarefaction",137.972483852134,"D07","BL15",15,746251,138
"D07__BL15",522000,"Rarefaction",137.972849192261,"D07","BL15",15,746251,138
"D07__BL15",523000,"Rarefaction",137.973211266419,"D07","BL15",15,746251,138
"D07__BL15",524000,"Rarefaction",137.97357009008,"D07","BL15",15,746251,138
"D07__BL15",525000,"Rarefaction",137.973925678685,"D07","BL15",15,746251,138
"D07__BL15",526000,"Rarefaction",137.974278047645,"D07","BL15",15,746251,138
"D07__BL15",527000,"Rarefaction",137.974627212333,"D07","BL15",15,746251,138
"D07__BL15",528000,"Rarefaction",137.974973188092,"D07","BL15",15,746251,138
"D07__BL15",529000,"Rarefaction",137.975315990239,"D07","BL15",15,746251,138
"D07__BL15",530000,"Rarefaction",137.975655634057,"D07","BL15",15,746251,138
"D07__BL15",531000,"Rarefaction",137.975992134808,"D07","BL15",15,746251,138
"D07__BL15",532000,"Rarefaction",137.97632550772,"D07","BL15",15,746251,138
"D07__BL15",533000,"Rarefaction",137.976655767996,"D07","BL15",15,746251,138
"D07__BL15",534000,"Rarefaction",137.97698293081,"D07","BL15",15,746251,138
"D07__BL15",535000,"Rarefaction",137.977307011317,"D07","BL15",15,746251,138
"D07__BL15",536000,"Rarefaction",137.977628024649,"D07","BL15",15,746251,138
"D07__BL15",537000,"Rarefaction",137.977945985901,"D07","BL15",15,746251,138
"D07__BL15",538000,"Rarefaction",137.978260910158,"D07","BL15",15,746251,138
"D07__BL15",539000,"Rarefaction",137.97857281248,"D07","BL15",15,746251,138
"D07__BL15",540000,"Rarefaction",137.978881707907,"D07","BL15",15,746251,138
"D07__BL15",541000,"Rarefaction",137.979187611447,"D07","BL15",15,746251,138
"D07__BL15",542000,"Rarefaction",137.979490538103,"D07","BL15",15,746251,138
"D07__BL15",543000,"Rarefaction",137.97979050285,"D07","BL15",15,746251,138
"D07__BL15",544000,"Rarefaction",137.980087520641,"D07","BL15",15,746251,138
"D07__BL15",545000,"Rarefaction",137.980381606421,"D07","BL15",15,746251,138
"D07__BL15",546000,"Rarefaction",137.980672775107,"D07","BL15",15,746251,138
"D07__BL15",547000,"Rarefaction",137.980961041604,"D07","BL15",15,746251,138
"D07__BL15",548000,"Rarefaction",137.981246420797,"D07","BL15",15,746251,138
"D07__BL15",549000,"Rarefaction",137.981528927561,"D07","BL15",15,746251,138
"D07__BL15",550000,"Rarefaction",137.981808576749,"D07","BL15",15,746251,138
"D07__BL15",551000,"Rarefaction",137.982085383194,"D07","BL15",15,746251,138
"D07__BL15",552000,"Rarefaction",137.982359361732,"D07","BL15",15,746251,138
"D07__BL15",553000,"Rarefaction",137.982630527165,"D07","BL15",15,746251,138
"D07__BL15",554000,"Rarefaction",137.982898894294,"D07","BL15",15,746251,138
"D07__BL15",555000,"Rarefaction",137.983164477902,"D07","BL15",15,746251,138
"D07__BL15",556000,"Rarefaction",137.983427292758,"D07","BL15",15,746251,138
"D07__BL15",557000,"Rarefaction",137.983687353621,"D07","BL15",15,746251,138
"D07__BL15",558000,"Rarefaction",137.983944675237,"D07","BL15",15,746251,138
"D07__BL15",559000,"Rarefaction",137.98419927234,"D07","BL15",15,746251,138
"D07__BL15",560000,"Rarefaction",137.984451159653,"D07","BL15",15,746251,138
"D07__BL15",561000,"Rarefaction",137.984700351887,"D07","BL15",15,746251,138
"D07__BL15",562000,"Rarefaction",137.984946863744,"D07","BL15",15,746251,138
"D07__BL15",563000,"Rarefaction",137.985190709916,"D07","BL15",15,746251,138
"D07__BL15",564000,"Rarefaction",137.985431905085,"D07","BL15",15,746251,138
"D07__BL15",565000,"Rarefaction",137.98567046392,"D07","BL15",15,746251,138
"D07__BL15",566000,"Rarefaction",137.985906401086,"D07","BL15",15,746251,138
"D07__BL15",567000,"Rarefaction",137.986139731235,"D07","BL15",15,746251,138
"D07__BL15",568000,"Rarefaction",137.986370469013,"D07","BL15",15,746251,138
"D07__BL15",569000,"Rarefaction",137.986598629058,"D07","BL15",15,746251,138
"D07__BL15",570000,"Rarefaction",137.986824225996,"D07","BL15",15,746251,138
"D07__BL15",571000,"Rarefaction",137.98704727445,"D07","BL15",15,746251,138
"D07__BL15",572000,"Rarefaction",137.987267789037,"D07","BL15",15,746251,138
"D07__BL15",573000,"Rarefaction",137.987485784357,"D07","BL15",15,746251,138
"D07__BL15",574000,"Rarefaction",137.987701275014,"D07","BL15",15,746251,138
"D07__BL15",575000,"Rarefaction",137.9879142756,"D07","BL15",15,746251,138
"D07__BL15",576000,"Rarefaction",137.988124800702,"D07","BL15",15,746251,138
"D07__BL15",577000,"Rarefaction",137.988332864899,"D07","BL15",15,746251,138
"D07__BL15",578000,"Rarefaction",137.988538482767,"D07","BL15",15,746251,138
"D07__BL15",579000,"Rarefaction",137.988741668873,"D07","BL15",15,746251,138
"D07__BL15",580000,"Rarefaction",137.988942437781,"D07","BL15",15,746251,138
"D07__BL15",581000,"Rarefaction",137.989140804049,"D07","BL15",15,746251,138
"D07__BL15",582000,"Rarefaction",137.989336782231,"D07","BL15",15,746251,138
"D07__BL15",583000,"Rarefaction",137.989530386872,"D07","BL15",15,746251,138
"D07__BL15",584000,"Rarefaction",137.989721632516,"D07","BL15",15,746251,138
"D07__BL15",585000,"Rarefaction",137.9899105337,"D07","BL15",15,746251,138
