"sample_id","timepoint","diet_code","hydro_group","diet_time","taxon_plot","rel_abundance","sample_index"
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.948555036124097,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0.0250318742031449,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0.00403739906502337,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0.00828729281767956,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.0140883977900553,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.000888776028440833,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.997651091924835,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0.00140934484509904,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",5.07872016251905e-05,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,9
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",1,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.999246743019533,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0.000239672675603034,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.000513584304863643,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.0171794691262409,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.982257269590932,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0.000387242131943956,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0.000176019150883616,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,10
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",0.0840481565086531,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0.645936794582393,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0.267814145974417,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0.00197516930022573,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0.000225733634311512,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.550992569192663,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0.280073231144775,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0.152672577808091,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.00262052625910902,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0.0116308288760455,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0.00111282621962164,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0.00089744049969487,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.0163580328214314,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.919632273529489,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0.048046782393383,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",5.2682875431341e-05,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0.00416194715907594,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0.0117482812211891,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,11
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",0.999141771220728,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0.000449548408189955,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0.000408680371081777,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.762047428020109,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0.149494744325395,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0.0800792159650637,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.000558574112628853,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0.00665210988676179,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0.000812471436551059,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0.000355456253491088,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.773194850013273,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.101771967082559,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0.124834085479161,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0.000199097425006637,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,12
"X3.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,12
"X3.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",0.996258280556162,13
"X3.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",5.82368785033122e-05,13
"X3.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0.00339229817281794,13
