"taxon_id","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Ctrl","rab.win.Hydrolysate","diff.btw","diff.win","effect","overlap","method","level","comparison","family","group_variable","reference","contrast","adjustment","n_reference","n_contrast","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label","significant","rab.win.BL15","rab.win.BL30","rab.win.D30","rab.win.D90","rab.win.D07"
"ASV00115",0.724204405767452,0.995438166172297,0.696772663125921,0.987346648068719,0.540673566753164,0.4681123998158,0.56935202285448,0.14726197972893,5.12516092586896,0.0246463970078861,0.487500000125665,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",,,"Limosilactobacillus",FALSE,,,,,
"ASV00120",0.517278507714093,0.975506148578398,0.557691100256695,0.975303197921929,0.0871618413048552,-0.186824659439003,0.200291340423766,0.341906779497001,5.11473084953924,0.062977139147994,0.463541667034919,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Commensalibacter",,,"Commensalibacter",FALSE,,,,,
"ASV00131",0.614426866092374,0.994491144449656,0.661690875211913,0.99112192915232,0.380153431271767,0.278804748107772,0.418103423774001,0.172528598153995,4.90739442331263,0.028127934327469,0.485416666813309,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",,,"Lactobacillus",FALSE,,,,,
"ASV00132",0.688864736485233,0.992317691493869,0.741953008134297,0.990859239561604,0.726740322305396,0.668851282386854,0.755981363713106,0.0841236499072453,4.91640465404947,0.0163452728848077,0.490972222312953,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter",,,"Intestinibacter",FALSE,,,,,
"ASV00134",0.56682029754935,0.986618639796323,0.566414814489318,0.994681696067235,0.773380884198309,0.99832876023417,0.64615740547516,-0.301435095804203,4.94252024033268,-0.0548717765265545,0.47275251676171,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group",,,"Lachnospiraceae NK4A136 group",FALSE,,,,,
"ASV00138",0.529186521206181,0.988436564137437,0.509324887888458,0.97294821203773,0.801127727814025,1.11986467718448,0.663508261754956,-0.590231719875731,4.92153640368236,-0.0996582133480521,0.44567858437696,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",,,"Anaerostipes",FALSE,,,,,
"ASV00142",0.703273389337615,0.983497585951494,0.677572560688418,0.987125418428181,0.669675332071043,0.733437125417709,0.627872029521678,-0.292985106805892,4.84976447506722,-0.0543214232564243,0.474488025248131,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Extibacter",,,"Extibacter",FALSE,,,,,
"ASV00146",0.675954318051016,0.989391901905893,0.617221410853877,0.987653679535401,0.619813851813216,0.810006681280813,0.539401118844353,-0.212642035515176,4.99464312362824,-0.0394410009333961,0.478819444657627,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",,,"Pantoea",FALSE,,,,,
"ASV00154",0.744024605149954,0.993431200616173,0.72734644043882,0.989799316245117,0.762072148448446,0.855034608481256,0.723637735515926,-0.181013959336909,4.87382014851033,-0.0334288244099862,0.485595279561612,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor",,,"Flavonifractor",FALSE,,,,,
"ASV00155",0.777343990104544,0.998931067992171,0.765977958091126,0.997384676200952,0.539037725141727,0.533524507139218,0.540734139043462,-0.00784691975789009,4.92132166969043,-0.00268065005579314,0.49947934745403,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group",,,"[Ruminococcus] gnavus group",FALSE,,,,,
"ASV00157",0.689798224710692,0.999954507953832,0.732548901069419,0.994643101087935,0.590187697782328,0.538458800843346,0.612633707776212,0.0420341417155754,5.04394586927333,0.00746178953616187,0.49496702538896,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella",,,"Sutterella",FALSE,,,,,
"ASV00163",0.182257397287097,0.815646855304703,0.252476738694085,0.84164303680395,0.17291934581492,-0.372692395554983,0.404397631904731,0.908686044789911,5.30473724154137,0.153315670964631,0.425347222989355,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",,,"Pseudoalteromonas",FALSE,,,,,
"ASV00169",0.698457283550595,1,0.674641746090393,1,0.367288583074953,0.470616528036342,0.315235382145024,-0.181396492049783,4.97393756268701,-0.0340129712024375,0.483512669377791,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Bradyrhizobium",,,"Bradyrhizobium",FALSE,,,,,
"ASV00172",0.610848808865204,0.985652371964633,0.671816285767883,0.985255697805424,0.582032089203631,0.448778112775305,0.633300363149395,0.192188017324917,4.95194379415429,0.0391303071787208,0.481777160891287,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",,,,"Unclassified Lachnospiraceae genus",FALSE,,,,,
"ASV00175",0.592818889772684,0.988076486264882,0.553564689367068,0.982368077737684,0.650341070791159,0.890486139340345,0.549195308679577,-0.395531966097527,4.72907977958347,-0.0740306969733918,0.456785838687742,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus",,,"Paracoccus",FALSE,,,,,
